inquiry_id,text,label
TR00252,수고 많으세요. 스테인리스 커트러리 16P 사이즈만 바꾸고 싶어요. 교환 신청할게요. 빠른 답변 부탁드려요.,교환
TR00253,안녕하세요. 구매한 상품으로 콘텐츠 만들어도 저작권 문제 없나요? 감사합니다.,기타
TR00254,수고 많으세요. 배송 중에 파손돼서 왔어요. 동일 상품으로 교환해 주세요. 빠른 답변 부탁드려요.,교환
TR00255,회원 등급별 혜택을 한눈에 볼 수 있는 페이지가 있나요?,회원멤버십
TR00256,배송 출발하면 문자로 알림 받을 수 있나요? 빠른 답변 부탁드려요.,배송문의
TR00257,안녕하세요. 특정 옵션만 빠르게 다시 들어오는 편인지 궁금해요. 감사합니다.,재입고
TR00258,안녕하세요. 세트 구성이 어떻게 되나요? 사진에 나온 거 다 포함인가요? 확인 부탁드립니다.,상품정보
TR00259,안녕하세요. 인플루언서 협찬 문의는 어느 부서로 해야 하나요? 빠른 답변 부탁드려요.,기타
TR00260,문의드립니다. 휴면계정으로 전환됐다는데 다시 활성화하려면 어떻게 하나요? 확인 부탁드립니다.,회원멤버십
TR00261,수고 많으세요. 장바구니에서 결제하려는데 자꾸 오류 페이지로 넘어가요. 감사합니다.,주문결제
TR00262,문의드립니다. 세트 구성이 어떻게 되나요? 사진에 나온 거 다 포함인가요?,상품정보
TR00263,이 운동화 쿠션감이 좋은 편인가요? 오래 걸어도 편한지요.,상품정보
TR00264,안녕하세요. 사이즈가 안 맞아서 한 치수 큰 걸로 교환하고 싶어요. 빠른 답변 부탁드려요.,교환
TR00265,수고 많으세요. 예약 주문한 건데 출시 전에 취소도 가능한가요? 빠른 답변 부탁드려요.,취소
TR00266,수고 많으세요. 결제 취소하고 싶은데 어디서 하면 되나요?,취소
TR00267,부분 반품했는데 그만큼만 환불되는 게 맞나요? 금액이 이상해요.,환불
TR00268,건조기에 돌려도 줄어들지 않나요? 빠른 답변 부탁드려요.,상품정보
TR00269,안녕하세요. 탈퇴했다가 다시 가입하면 예전 등급이 유지되나요? 확인 부탁드립니다.,회원멤버십
TR00270,재입고됐다고 알림 받고 들어왔는데 벌써 또 품절이네요. 빠른 답변 부탁드려요.,재입고
TR00271,취소 처리는 됐다는데 결제 금액 환불은 언제 들어오나요? 감사합니다.,환불
TR00272,안녕하세요. 가입할 때 받은 웰컴 쿠폰이 안 보이는데 확인해 주세요.,회원멤버십
TR00273,수고 많으세요. 건조기에 돌려도 줄어들지 않나요? 빠른 답변 부탁드려요.,상품정보
TR00274,수고 많으세요. 주문 두 건인데 같이 묶어서 한 번에 보내주실 수 있어요?,배송문의
TR00275,색은 마음에 드는데 기장이 길어서 짧은 옵션으로 교환되나요? 확인 부탁드립니다.,교환
TR00276,안녕하세요. 사이즈별 실측 정보가 어디에 나와 있나요?,상품정보
TR00277,수고 많으세요. 세트 구성이 어떻게 되나요? 사진에 나온 거 다 포함인가요? 감사합니다.,상품정보
TR00278,문의드립니다. 이 신발 발볼 넓은 편인가요? 평소 발볼 넓은데요.,상품정보
TR00279,결제 취소하고 싶은데 어디서 하면 되나요? 빠른 답변 부탁드려요.,취소
TR00280,공동현관 비밀번호를 배송메모에 적었는데 기사님께 전달되나요? 빠른 답변 부탁드려요.,배송문의
TR00281,수고 많으세요. 주문한 상품 중에 하나만 빼고 나머지는 취소하고 싶어요.,취소
TR00282,신발 좌우 사이즈가 달라서 정상 제품으로 교환하고 싶어요. 감사합니다.,교환
TR00283,문의드립니다. 받자마자 깨져 있어서 반품하려고 하는데 사진 보내드릴까요? 빠른 답변 부탁드려요.,반품
TR00284,어제 결제했는데 아직 배송 시작도 안 했어요. 송장번호 언제 나오나요?,배송문의
TR00285,수고 많으세요. 주문 직후인데 결제 취소 처리하면 카드 승인도 같이 취소되나요? 감사합니다.,취소
TR00286,문의드립니다. 어제 결제했는데 아직 배송 시작도 안 했어요. 송장번호 언제 나오나요?,배송문의
TR00287,수고 많으세요. 방송에 나온 그 상품 어디서 찾는지 검색이 안 돼요. 확인 부탁드립니다.,기타
TR00288,수고 많으세요. 이번 달에 등급이 올랐는데 추가 할인 혜택은 어떻게 적용돼요?,회원멤버십
TR00289,미니 핸드블렌더 품절이던데 재입고 계획 있는지 궁금해요. 확인 부탁드립니다.,재입고
TR00290,안녕하세요. 실리콘 주방도구 7종 세트 사이즈만 바꾸고 싶어요. 교환 신청할게요. 확인 부탁드립니다.,교환
TR00291,문의드립니다. 해외 배송도 되나요? 외국에 있는 가족에게 보내려고요.,기타
TR00292,선물받은 상품인데 영수증 없이도 반품할 수 있나요? 감사합니다.,반품
TR00293,안녕하세요. S로 받았는데 M으로 교환 가능할까요? 추가 비용 있나요? 감사합니다.,교환
TR00294,수고 많으세요. 고객센터 운영 시간이 어떻게 되나요? 주말에도 상담되나요? 빠른 답변 부탁드려요.,기타
TR00295,안녕하세요. 전에 쓰던 제품이랑 호환되는 규격인지 확인하고 싶어요. 빠른 답변 부탁드려요.,상품정보
TR00296,문의드립니다. 택배 박스가 찌그러져서 왔는데 안에 내용물은 괜찮을지 걱정돼요.,배송문의
TR00297,수고 많으세요. 인덕션에서도 사용 가능한가요? 가스레인지 전용인가요? 확인 부탁드립니다.,상품정보
TR00298,문의드립니다. 택배사 어디로 오나요? 부재중이라 경비실에 맡겨주실 수 있나요? 감사합니다.,배송문의
TR00299,수고 많으세요. 법인카드로 결제하면 지출증빙용 영수증도 따로 받을 수 있나요? 감사합니다.,주문결제
TR00300,문의드립니다. 회원 등급이 강등됐는데 기준이 어떻게 되는 건가요? 확인 부탁드립니다.,회원멤버십
TR00301,안녕하세요. 회원 탈퇴하면 적립금은 어떻게 되나요? 감사합니다.,회원멤버십
TR00302,안녕하세요. 결제만 하고 아직 아무 진행 없으면 위약금 없이 취소되죠?,취소
TR00303,수고 많으세요. 쿠폰함에 있던 쿠폰이 사라졌는데 만료된 건가요?,회원멤버십
TR00304,안녕하세요. 새벽배송 되는 지역인지 우편번호로 확인해 주실 수 있어요?,배송문의
TR00305,문의드립니다. 결제하다가 오류 나서 두 번 눌렀는데 두 번 결제된 것 같아요. 감사합니다.,주문결제
TR00306,문의드립니다. 무통장입금 했는데 입금확인이 아직도 안 됐다고 나와요. 빠른 답변 부탁드려요.,주문결제
TR00307,문의드립니다. 지퍼가 고장 나서 같은 모델 정상품으로 교환 부탁드려요.,교환
TR00308,수고 많으세요. 무통장입금 했는데 입금확인이 아직도 안 됐다고 나와요. 감사합니다.,주문결제
TR00309,수고 많으세요. 아직 상품 준비중이던데 지금 취소하면 바로 되나요? 감사합니다.,취소
TR00310,문의드립니다. 로그인하면 자꾸 다른 사람 정보가 떠요. 계정이 섞인 것 같아요. 빠른 답변 부탁드려요.,회원멤버십
TR00311,안녕하세요. 재입고되면 가격이 오르나요? 지금이랑 같은 가격일까요?,재입고
TR00312,수고 많으세요. 한 번 신어봤는데 사이즈가 영 아니라 반품하려고요. 확인 부탁드립니다.,반품
TR00313,수고 많으세요. 품절 임박이라고 떠 있는데 추가 입고 예정 있나요? 확인 부탁드립니다.,재입고
TR00314,수고 많으세요. 적립금하고 쿠폰을 같은 주문에 둘 다 쓸 수 있나요? 감사합니다.,회원멤버십
TR00315,안녕하세요. 재입고 알림 신청했는데 알림이 안 와요. 확인 부탁드려요. 빠른 답변 부탁드려요.,재입고
TR00316,비밀번호가 기억이 안 나서 로그인을 못 하겠어요.,회원멤버십
TR00317,문의드립니다. 법인카드로 결제하면 지출증빙용 영수증도 따로 받을 수 있나요?,주문결제
TR00318,수고 많으세요. 발송 준비중이라고 떠도 지금 바로 취소 막아주실 수 있나요?,취소
TR00319,안녕하세요. 냄새가 너무 심해서 못 쓰겠어요. 반품 처리해 주세요. 빠른 답변 부탁드려요.,반품
TR00320,안녕하세요. 색은 마음에 드는데 기장이 길어서 짧은 옵션으로 교환되나요? 확인 부탁드립니다.,교환
TR00321,안녕하세요. 두 개 주문 중 하나만 취소했는데 환불액 계산이 맞는지 봐주세요. 빠른 답변 부탁드려요.,환불
TR00322,"수고 많으세요. 재입고 알림은 앱 푸시로 오나요, 문자로 오나요? 빠른 답변 부탁드려요.",재입고
TR00323,방송에 나온 그 상품 어디서 찾는지 검색이 안 돼요.,기타
TR00324,수고 많으세요. 알러지가 있는데 소재에 라텍스나 금속 성분 들어가나요? 빠른 답변 부탁드려요.,상품정보
TR00325,문의드립니다. 장바구니에 잘못 담긴 게 결제돼서 바로 취소하려고요. 확인 부탁드립니다.,취소
TR00326,골드 등급 되려면 얼마나 더 사야 하나요? 빠른 답변 부탁드려요.,회원멤버십
TR00327,"수고 많으세요. 세탁기로 돌려도 되나요, 손세탁만 해야 하나요? 빠른 답변 부탁드려요.",상품정보
TR00328,안녕하세요. 협업이나 입점 문의는 어디로 연락드리면 되나요? 빠른 답변 부탁드려요.,기타
TR00329,수고 많으세요. 오늘 안에 출고되면 내일 도착하는 건가요?,배송문의
TR00330,안녕하세요. 지금 출고됐나요? 빠른배송으로 받아볼 수 있는지 궁금해요. 감사합니다.,배송문의
TR00331,결제할 때 입력한 배송메모가 사라졌는데 다시 등록되나요? 확인 부탁드립니다.,주문결제
TR00332,수고 많으세요. 재입고 알림 신청했는데 알림이 안 와요. 확인 부탁드려요.,재입고
TR00333,문의드립니다. 배송지가 잘못돼서 그냥 취소하고 새로 주문하는 게 빠를까요? 확인 부탁드립니다.,취소
TR00334,안녕하세요. 결제 금액이 장바구니 합계랑 다르게 청구됐어요. 확인 부탁해요. 감사합니다.,주문결제
TR00335,안녕하세요. 방금 주문했는데 아직 발송 전이면 전체 취소하고 싶어요.,취소
TR00336,환불 처리됐다고 문자 왔는데 통장에 아직 안 들어왔어요. 확인 부탁드립니다.,환불
TR00337,이사 가서 주소가 바뀌었는데 출고 전에 변경 부탁드려요. 확인 부탁드립니다.,배송문의
TR00338,문의드립니다. 결제 취소 요청한 금액이 일부만 환불됐어요. 나머지는요?,환불
TR00339,제품에 하자가 있어서 반품하려는데 회수는 언제 오나요?,반품
TR00340,안녕하세요. 인덕션에서도 사용 가능한가요? 가스레인지 전용인가요? 확인 부탁드립니다.,상품정보
TR00341,수고 많으세요. 두께가 어느 정도예요? 겨울에 입어도 따뜻할까요? 확인 부탁드립니다.,상품정보
TR00342,배송지를 잘못 적었는데 출고 전이면 주소 바꿀 수 있나요?,배송문의
TR00343,알러지가 있는데 소재에 라텍스나 금속 성분 들어가나요?,상품정보
TR00344,선물포장 서비스 되나요? 메시지 카드도 넣을 수 있어요? 확인 부탁드립니다.,기타
TR00345,안녕하세요. 주문한 상품 중에 하나만 빼고 나머지는 취소하고 싶어요.,취소
TR00346,수고 많으세요. 경량 러닝화 언제 받을 수 있어요? 주말 전에 꼭 필요해서요.,배송문의
TR00347,어제 결제했는데 아직 배송 시작도 안 했어요. 송장번호 언제 나오나요? 빠른 답변 부탁드려요.,배송문의
TR00348,개인정보 처리방침은 어디서 확인할 수 있나요? 확인 부탁드립니다.,기타
TR00349,문의드립니다. 골드 등급 되려면 얼마나 더 사야 하나요? 감사합니다.,회원멤버십
TR00350,수고 많으세요. 반품 다 됐는데 배송비가 차감돼서 환불됐네요. 왜 그런가요?,환불
TR00351,문의드립니다. 오늘 도착 예정이라고 떴는데 아직도 안 왔어요. 몇 시쯤 와요?,배송문의
TR00352,문의드립니다. 주문한 것과 다른 상품이 와서 반품 신청하고 싶어요.,반품
TR00353,안녕하세요. 가지고 있는 쿠폰이 결제창에서 적용이 안 돼요. 왜 그럴까요?,주문결제
TR00354,교환할 상품 회수는 언제 오고 새 상품은 언제 받을 수 있나요? 확인 부탁드립니다.,교환
TR00355,수고 많으세요. 식기세척기에 넣고 돌려도 괜찮은 재질인가요? 감사합니다.,상품정보
TR00356,안녕하세요. 사이즈가 안 맞아서 한 치수 큰 걸로 교환하고 싶어요.,교환
TR00357,수고 많으세요. 분명 어제 발송됐다는데 송장 추적이 아직도 집화처리에 멈춰 있어요. 확인 부탁드립니다.,배송문의
TR00358,"재입고되면 따로 연락 주시나요, 아니면 알림이 오나요? 빠른 답변 부탁드려요.",재입고
TR00359,수고 많으세요. 건조기에 돌려도 줄어들지 않나요?,상품정보
TR00360,문의드립니다. 주문 넣은 거 취소할게요. 다른 상품으로 새로 주문하려고요. 감사합니다.,취소
